2018-05-11 10:18:42 install intltool-debian:all <none> 0.35.0+20060710.1
2018-05-11 10:18:42 status half-installed intltool-debian:all 0.35.0+20060710.1
2018-05-11 10:18:43 status unpacked intltool-debian:all 0.35.0+20060710.1
2018-05-11 10:18:43 status unpacked intltool-debian:all 0.35.0+20060710.1
2018-05-11 10:18:43 install po-debconf:all <none> 1.0.16+nmu3
2018-05-11 10:18:43 status half-installed po-debconf:all 1.0.16+nmu3
2018-05-11 10:18:43 status unpacked po-debconf:all 1.0.16+nmu3
2018-05-11 10:18:43 status unpacked po-debconf:all 1.0.16+nmu3
2018-05-11 10:18:43 install debhelper:all <none> 9.20150101+deb8u2
2018-05-11 10:18:43 status half-installed debhelper:all 9.20150101+deb8u2
2018-05-11 10:18:43 status unpacked debhelper:all 9.20150101+deb8u2
2018-05-11 10:18:43 status unpacked debhelper:all 9.20150101+deb8u2
2018-05-11 10:18:43 install apache2-dev:amd64 <none> 2.4.10-10+deb8u12
2018-05-11 10:18:43 status half-installed apache2-dev:amd64 2.4.10-10+deb8u12
2018-05-11 10:18:43 status unpacked apache2-dev:amd64 2.4.10-10+deb8u12
2018-05-11 10:18:43 status unpacked apache2-dev:amd64 2.4.10-10+deb8u12
2018-05-11 10:18:43 install autoconf2.13:all <none> 2.13-63
2018-05-11 10:18:43 status half-installed autoconf2.13:all 2.13-63
2018-05-11 10:18:43 status unpacked autoconf2.13:all 2.13-63
2018-05-11 10:18:43 status unpacked autoconf2.13:all 2.13-63
2018-05-11 10:18:43 install libcurl4-openssl-dev:amd64 <none> 7.38.0-4+deb8u10
2018-05-11 10:18:43 status half-installed libcurl4-openssl-dev:amd64 7.38.0-4+deb8u10
2018-05-11 10:18:43 status unpacked libcurl4-openssl-dev:amd64 7.38.0-4+deb8u10
2018-05-11 10:18:43 status unpacked libcurl4-openssl-dev:amd64 7.38.0-4+deb8u10
2018-05-11 10:18:43 install libtinfo-dev:amd64 <none> 5.9+20140913-1+deb8u2
2018-05-11 10:18:43 status half-installed libtinfo-dev:amd64 5.9+20140913-1+deb8u2
2018-05-11 10:18:43 status unpacked libtinfo-dev:amd64 5.9+20140913-1+deb8u2
2018-05-11 10:18:43 status unpacked libtinfo-dev:amd64 5.9+20140913-1+deb8u2
2018-05-11 10:18:43 install libreadline6-dev:amd64 <none> 6.3-8+b3
2018-05-11 10:18:43 status half-installed libreadline6-dev:amd64 6.3-8+b3
2018-05-11 10:18:43 status unpacked libreadline6-dev:amd64 6.3-8+b3
2018-05-11 10:18:43 status unpacked libreadline6-dev:amd64 6.3-8+b3
2018-05-11 10:18:43 install librecode-dev:amd64 <none> 3.6-21
2018-05-11 10:18:43 status half-installed librecode-dev:amd64 3.6-21
2018-05-11 10:18:43 status unpacked librecode-dev:amd64 3.6-21
2018-05-11 10:18:43 status unpacked librecode-dev:amd64 3.6-21
2018-05-11 10:18:43 install libsqlite3-dev:amd64 <none> 3.8.7.1-1+deb8u2
2018-05-11 10:18:43 status half-installed libsqlite3-dev:amd64 3.8.7.1-1+deb8u2
2018-05-11 10:18:43 status unpacked libsqlite3-dev:amd64 3.8.7.1-1+deb8u2
2018-05-11 10:18:43 status unpacked libsqlite3-dev:amd64 3.8.7.1-1+deb8u2
2018-05-11 10:18:43 install libssl-dev:amd64 <none> 1.0.1t-1+deb8u8
2018-05-11 10:18:43 status half-installed libssl-dev:amd64 1.0.1t-1+deb8u8
2018-05-11 10:18:43 status unpacked libssl-dev:amd64 1.0.1t-1+deb8u8
2018-05-11 10:18:43 status unpacked libssl-dev:amd64 1.0.1t-1+deb8u8
2018-05-11 10:18:43 install libxml2-dev:amd64 <none> 2.9.1+dfsg1-5+deb8u6
2018-05-11 10:18:43 status half-installed libxml2-dev:amd64 2.9.1+dfsg1-5+deb8u6
2018-05-11 10:18:44 status unpacked libxml2-dev:amd64 2.9.1+dfsg1-5+deb8u6
2018-05-11 10:18:44 status unpacked libxml2-dev:amd64 2.9.1+dfsg1-5+deb8u6
2018-05-11 10:18:44 startup packages configure
2018-05-11 10:18:44 configure libpipeline1:amd64 1.4.0-1 <none>
2018-05-11 10:18:44 status unpacked libpipeline1:amd64 1.4.0-1
2018-05-11 10:18:44 status half-configured libpipeline1:amd64 1.4.0-1
2018-05-11 10:18:44 status installed libpipeline1:amd64 1.4.0-1
2018-05-11 10:18:44 status triggers-pending libc-bin:amd64 2.19-18+deb8u10
2018-05-11 10:18:44 configure groff-base:amd64 1.22.2-8 <none>
2018-05-11 10:18:44 status unpacked groff-base:amd64 1.22.2-8
2018-05-11 10:18:44 status unpacked groff-base:amd64 1.22.2-8
2018-05-11 10:18:44 status unpacked groff-base:amd64 1.22.2-8
2018-05-11 10:18:44 status half-configured groff-base:amd64 1.22.2-8
2018-05-11 10:18:44 status installed groff-base:amd64 1.22.2-8
2018-05-11 10:18:44 configure bsdmainutils:amd64 9.0.6 <none>
2018-05-11 10:18:44 status unpacked bsdmainutils:amd64 9.0.6
2018-05-11 10:18:44 status unpacked bsdmainutils:amd64 9.0.6
2018-05-11 10:18:44 status unpacked bsdmainutils:amd64 9.0.6
2018-05-11 10:18:44 status unpacked bsdmainutils:amd64 9.0.6
2018-05-11 10:18:44 status half-configured bsdmainutils:amd64 9.0.6
2018-05-11 10:18:44 status installed bsdmainutils:amd64 9.0.6
2018-05-11 10:18:44 configure man-db:amd64 2.7.0.2-5 <none>
2018-05-11 10:18:44 status unpacked man-db:amd64 2.7.0.2-5
2018-05-11 10:18:44 status unpacked man-db:amd64 2.7.0.2-5
2018-05-11 10:18:44 status unpacked man-db:amd64 2.7.0.2-5
2018-05-11 10:18:44 status unpacked man-db:amd64 2.7.0.2-5
2018-05-11 10:18:44 status half-configured man-db:amd64 2.7.0.2-5
2018-05-11 10:18:59 status installed man-db:amd64 2.7.0.2-5
2018-05-11 10:18:59 configure libasprintf0c2:amd64 0.19.3-2 <none>
2018-05-11 10:18:59 status unpacked libasprintf0c2:amd64 0.19.3-2
2018-05-11 10:18:59 status half-configured libasprintf0c2:amd64 0.19.3-2
2018-05-11 10:18:59 status installed libasprintf0c2:amd64 0.19.3-2
2018-05-11 10:18:59 configure libapr1:amd64 1.5.1-3 <none>
2018-05-11 10:18:59 status unpacked libapr1:amd64 1.5.1-3
2018-05-11 10:18:59 status half-configured libapr1:amd64 1.5.1-3
2018-05-11 10:18:59 status installed libapr1:amd64 1.5.1-3
2018-05-11 10:18:59 configure libexpat1:amd64 2.1.0-6+deb8u4 <none>
2018-05-11 10:18:59 status unpacked libexpat1:amd64 2.1.0-6+deb8u4
2018-05-11 10:18:59 status half-configured libexpat1:amd64 2.1.0-6+deb8u4
2018-05-11 10:18:59 status installed libexpat1:amd64 2.1.0-6+deb8u4
2018-05-11 10:18:59 configure libaprutil1:amd64 1.5.4-1 <none>
2018-05-11 10:18:59 status unpacked libaprutil1:amd64 1.5.4-1
2018-05-11 10:18:59 status half-configured libaprutil1:amd64 1.5.4-1
2018-05-11 10:18:59 status installed libaprutil1:amd64 1.5.4-1
2018-05-11 10:18:59 configure libcroco3:amd64 0.6.8-3+b1 <none>
2018-05-11 10:18:59 status unpacked libcroco3:amd64 0.6.8-3+b1
2018-05-11 10:18:59 status half-configured libcroco3:amd64 0.6.8-3+b1
2018-05-11 10:18:59 status installed libcroco3:amd64 0.6.8-3+b1
2018-05-11 10:18:59 configure libsctp1:amd64 1.0.16+dfsg-2 <none>
2018-05-11 10:18:59 status unpacked libsctp1:amd64 1.0.16+dfsg-2
2018-05-11 10:18:59 status half-configured libsctp1:amd64 1.0.16+dfsg-2
2018-05-11 10:18:59 status installed libsctp1:amd64 1.0.16+dfsg-2
2018-05-11 10:18:59 configure libunistring0:amd64 0.9.3-5.2+b1 <none>
2018-05-11 10:18:59 status unpacked libunistring0:amd64 0.9.3-5.2+b1
2018-05-11 10:18:59 status half-configured libunistring0:amd64 0.9.3-5.2+b1
2018-05-11 10:18:59 status installed libunistring0:amd64 0.9.3-5.2+b1
2018-05-11 10:18:59 configure bzip2:amd64 1.0.6-7+b3 <none>
2018-05-11 10:18:59 status unpacked bzip2:amd64 1.0.6-7+b3
2018-05-11 10:18:59 status half-configured bzip2:amd64 1.0.6-7+b3
2018-05-11 10:18:59 status installed bzip2:amd64 1.0.6-7+b3
2018-05-11 10:18:59 configure gettext-base:amd64 0.19.3-2 <none>
2018-05-11 10:18:59 status unpacked gettext-base:amd64 0.19.3-2
2018-05-11 10:18:59 status half-configured gettext-base:amd64 0.19.3-2
2018-05-11 10:18:59 status installed gettext-base:amd64 0.19.3-2
2018-05-11 10:18:59 configure patch:amd64 2.7.5-1 <none>
2018-05-11 10:18:59 status unpacked patch:amd64 2.7.5-1
2018-05-11 10:18:59 status half-configured patch:amd64 2.7.5-1
2018-05-11 10:18:59 status installed patch:amd64 2.7.5-1
2018-05-11 10:18:59 configure xz-utils:amd64 5.1.1alpha+20120614-2+b3 <none>
2018-05-11 10:18:59 status unpacked xz-utils:amd64 5.1.1alpha+20120614-2+b3
2018-05-11 10:18:59 status half-configured xz-utils:amd64 5.1.1alpha+20120614-2+b3
2018-05-11 10:18:59 status installed xz-utils:amd64 5.1.1alpha+20120614-2+b3
2018-05-11 10:18:59 configure uuid-dev:amd64 2.25.2-6 <none>
2018-05-11 10:18:59 status unpacked uuid-dev:amd64 2.25.2-6
2018-05-11 10:18:59 status half-configured uuid-dev:amd64 2.25.2-6
2018-05-11 10:18:59 status installed uuid-dev:amd64 2.25.2-6
2018-05-11 10:18:59 configure libsctp-dev:amd64 1.0.16+dfsg-2 <none>
2018-05-11 10:18:59 status unpacked libsctp-dev:amd64 1.0.16+dfsg-2
2018-05-11 10:18:59 status half-configured libsctp-dev:amd64 1.0.16+dfsg-2
2018-05-11 10:18:59 status installed libsctp-dev:amd64 1.0.16+dfsg-2
2018-05-11 10:18:59 configure libapr1-dev:amd64 1.5.1-3 <none>
2018-05-11 10:18:59 status unpacked libapr1-dev:amd64 1.5.1-3
2018-05-11 10:18:59 status half-configured libapr1-dev:amd64 1.5.1-3
2018-05-11 10:18:59 status installed libapr1-dev:amd64 1.5.1-3
2018-05-11 10:18:59 configure libldap2-dev:amd64 2.4.40+dfsg-1+deb8u3 <none>
2018-05-11 10:18:59 status unpacked libldap2-dev:amd64 2.4.40+dfsg-1+deb8u3
2018-05-11 10:18:59 status half-configured libldap2-dev:amd64 2.4.40+dfsg-1+deb8u3
2018-05-11 10:18:59 status installed libldap2-dev:amd64 2.4.40+dfsg-1+deb8u3
2018-05-11 10:18:59 configure libexpat1-dev:amd64 2.1.0-6+deb8u4 <none>
2018-05-11 10:18:59 status unpacked libexpat1-dev:amd64 2.1.0-6+deb8u4
2018-05-11 10:18:59 status half-configured libexpat1-dev:amd64 2.1.0-6+deb8u4
2018-05-11 10:18:59 status installed libexpat1-dev:amd64 2.1.0-6+deb8u4
2018-05-11 10:18:59 configure libaprutil1-dev:amd64 1.5.4-1 <none>
2018-05-11 10:18:59 status unpacked libaprutil1-dev:amd64 1.5.4-1
2018-05-11 10:18:59 status half-configured libaprutil1-dev:amd64 1.5.4-1
2018-05-11 10:18:59 status installed libaprutil1-dev:amd64 1.5.4-1
2018-05-11 10:18:59 configure libtimedate-perl:all 2.3000-2 <none>
2018-05-11 10:18:59 status unpacked libtimedate-perl:all 2.3000-2
2018-05-11 10:18:59 status half-configured libtimedate-perl:all 2.3000-2
2018-05-11 10:18:59 status installed libtimedate-perl:all 2.3000-2
2018-05-11 10:18:59 configure libdpkg-perl:all 1.17.27 <none>
2018-05-11 10:18:59 status unpacked libdpkg-perl:all 1.17.27
2018-05-11 10:18:59 status half-configured libdpkg-perl:all 1.17.27
2018-05-11 10:18:59 status installed libdpkg-perl:all 1.17.27
2018-05-11 10:18:59 configure dpkg-dev:all 1.17.27 <none>
2018-05-11 10:18:59 status unpacked dpkg-dev:all 1.17.27
2018-05-11 10:18:59 status unpacked dpkg-dev:all 1.17.27
2018-05-11 10:18:59 status unpacked dpkg-dev:all 1.17.27
2018-05-11 10:18:59 status half-configured dpkg-dev:all 1.17.27
2018-05-11 10:18:59 status installed dpkg-dev:all 1.17.27
2018-05-11 10:18:59 configure gettext:amd64 0.19.3-2 <none>
2018-05-11 10:18:59 status unpacked gettext:amd64 0.19.3-2
2018-05-11 10:18:59 status half-configured gettext:amd64 0.19.3-2
2018-05-11 10:18:59 status installed gettext:amd64 0.19.3-2
2018-05-11 10:18:59 configure intltool-debian:all 0.35.0+20060710.1 <none>
2018-05-11 10:18:59 status unpacked intltool-debian:all 0.35.0+20060710.1
2018-05-11 10:18:59 status half-configured intltool-debian:all 0.35.0+20060710.1
2018-05-11 10:18:59 status installed intltool-debian:all 0.35.0+20060710.1
2018-05-11 10:18:59 configure po-debconf:all 1.0.16+nmu3 <none>
2018-05-11 10:18:59 status unpacked po-debconf:all 1.0.16+nmu3
2018-05-11 10:18:59 status half-configured po-debconf:all 1.0.16+nmu3
2018-05-11 10:18:59 status installed po-debconf:all 1.0.16+nmu3
2018-05-11 10:18:59 configure debhelper:all 9.20150101+deb8u2 <none>
2018-05-11 10:18:59 status unpacked debhelper:all 9.20150101+deb8u2
2018-05-11 10:18:59 status half-configured debhelper:all 9.20150101+deb8u2
2018-05-11 10:18:59 status installed debhelper:all 9.20150101+deb8u2
2018-05-11 10:18:59 configure apache2-dev:amd64 2.4.10-10+deb8u12 <none>
2018-05-11 10:18:59 status unpacked apache2-dev:amd64 2.4.10-10+deb8u12
2018-05-11 10:18:59 status half-configured apache2-dev:amd64 2.4.10-10+deb8u12
2018-05-11 10:18:59 status installed apache2-dev:amd64 2.4.10-10+deb8u12
2018-05-11 10:18:59 configure autoconf2.13:all 2.13-63 <none>
2018-05-11 10:18:59 status unpacked autoconf2.13:all 2.13-63
2018-05-11 10:18:59 status unpacked autoconf2.13:all 2.13-63
2018-05-11 10:18:59 status half-configured autoconf2.13:all 2.13-63
2018-05-11 10:18:59 status installed autoconf2.13:all 2.13-63
2018-05-11 10:18:59 configure libcurl4-openssl-dev:amd64 7.38.0-4+deb8u10 <none>
2018-05-11 10:18:59 status unpacked libcurl4-openssl-dev:amd64 7.38.0-4+deb8u10
2018-05-11 10:18:59 status half-configured libcurl4-openssl-dev:amd64 7.38.0-4+deb8u10
2018-05-11 10:18:59 status installed libcurl4-openssl-dev:amd64 7.38.0-4+deb8u10
2018-05-11 10:18:59 configure libtinfo-dev:amd64 5.9+20140913-1+deb8u2 <none>
2018-05-11 10:18:59 status unpacked libtinfo-dev:amd64 5.9+20140913-1+deb8u2
2018-05-11 10:18:59 status half-configured libtinfo-dev:amd64 5.9+20140913-1+deb8u2
2018-05-11 10:18:59 status installed libtinfo-dev:amd64 5.9+20140913-1+deb8u2
2018-05-11 10:18:59 configure libreadline6-dev:amd64 6.3-8+b3 <none>
2018-05-11 10:18:59 status unpacked libreadline6-dev:amd64 6.3-8+b3
2018-05-11 10:18:59 status half-configured libreadline6-dev:amd64 6.3-8+b3
2018-05-11 10:18:59 status installed libreadline6-dev:amd64 6.3-8+b3
2018-05-11 10:18:59 configure librecode-dev:amd64 3.6-21 <none>
2018-05-11 10:18:59 status unpacked librecode-dev:amd64 3.6-21
2018-05-11 10:18:59 status half-configured librecode-dev:amd64 3.6-21
2018-05-11 10:18:59 status installed librecode-dev:amd64 3.6-21
2018-05-11 10:18:59 configure libsqlite3-dev:amd64 3.8.7.1-1+deb8u2 <none>
2018-05-11 10:18:59 status unpacked libsqlite3-dev:amd64 3.8.7.1-1+deb8u2
2018-05-11 10:18:59 status half-configured libsqlite3-dev:amd64 3.8.7.1-1+deb8u2
2018-05-11 10:18:59 status installed libsqlite3-dev:amd64 3.8.7.1-1+deb8u2
2018-05-11 10:18:59 configure libssl-dev:amd64 1.0.1t-1+deb8u8 <none>
2018-05-11 10:18:59 status unpacked libssl-dev:amd64 1.0.1t-1+deb8u8
2018-05-11 10:18:59 status half-configured libssl-dev:amd64 1.0.1t-1+deb8u8
2018-05-11 10:18:59 status installed libssl-dev:amd64 1.0.1t-1+deb8u8
2018-05-11 10:18:59 configure libxml2-dev:amd64 2.9.1+dfsg1-5+deb8u6 <none>
2018-05-11 10:18:59 status unpacked libxml2-dev:amd64 2.9.1+dfsg1-5+deb8u6
2018-05-11 10:18:59 status half-configured libxml2-dev:amd64 2.9.1+dfsg1-5+deb8u6
2018-05-11 10:18:59 status installed libxml2-dev:amd64 2.9.1+dfsg1-5+deb8u6
2018-05-11 10:18:59 trigproc libc-bin:amd64 2.19-18+deb8u10 <none>
2018-05-11 10:18:59 status half-configured libc-bin:amd64 2.19-18+deb8u10
2018-05-11 10:18:59 status installed libc-bin:amd64 2.19-18+deb8u10
2018-05-11 10:19:00 startup packages configure
2018-05-11 10:19:25 startup archives unpack
2018-05-11 10:19:25 install libjpeg62-turbo:amd64 <none> 1:1.3.1-12
2018-05-11 10:19:25 status half-installed libjpeg62-turbo:amd64 1:1.3.1-12
2018-05-11 10:19:25 status unpacked libjpeg62-turbo:amd64 1:1.3.1-12
2018-05-11 10:19:25 status unpacked libjpeg62-turbo:amd64 1:1.3.1-12
2018-05-11 10:19:25 install libjpeg62-turbo-dev:amd64 <none> 1:1.3.1-12
2018-05-11 10:19:25 status half-installed libjpeg62-turbo-dev:amd64 1:1.3.1-12
2018-05-11 10:19:25 status unpacked libjpeg62-turbo-dev:amd64 1:1.3.1-12
2018-05-11 10:19:25 status unpacked libjpeg62-turbo-dev:amd64 1:1.3.1-12
2018-05-11 10:19:25 install libjpeg-dev:all <none> 1:1.3.1-12
2018-05-11 10:19:25 status half-installed libjpeg-dev:all 1:1.3.1-12
2018-05-11 10:19:25 status unpacked libjpeg-dev:all 1:1.3.1-12
2018-05-11 10:19:25 status unpacked libjpeg-dev:all 1:1.3.1-12
2018-05-11 10:19:26 startup packages configure
2018-05-11 10:19:26 configure libjpeg62-turbo:amd64 1:1.3.1-12 <none>
2018-05-11 10:19:26 status unpacked libjpeg62-turbo:amd64 1:1.3.1-12
2018-05-11 10:19:26 status half-configured libjpeg62-turbo:amd64 1:1.3.1-12
2018-05-11 10:19:26 status installed libjpeg62-turbo:amd64 1:1.3.1-12
2018-05-11 10:19:26 status triggers-pending libc-bin:amd64 2.19-18+deb8u10
2018-05-11 10:19:26 configure libjpeg62-turbo-dev:amd64 1:1.3.1-12 <none>
2018-05-11 10:19:26 status unpacked libjpeg62-turbo-dev:amd64 1:1.3.1-12
2018-05-11 10:19:26 status half-configured libjpeg62-turbo-dev:amd64 1:1.3.1-12
2018-05-11 10:19:26 status installed libjpeg62-turbo-dev:amd64 1:1.3.1-12
2018-05-11 10:19:26 configure libjpeg-dev:all 1:1.3.1-12 <none>
2018-05-11 10:19:26 status unpacked libjpeg-dev:all 1:1.3.1-12
2018-05-11 10:19:26 status half-configured libjpeg-dev:all 1:1.3.1-12
2018-05-11 10:19:26 status installed libjpeg-dev:all 1:1.3.1-12
2018-05-11 10:19:26 trigproc libc-bin:amd64 2.19-18+deb8u10 <none>
2018-05-11 10:19:26 status half-configured libc-bin:amd64 2.19-18+deb8u10
2018-05-11 10:19:26 status installed libc-bin:amd64 2.19-18+deb8u10
2018-05-11 10:19:27 startup packages configure
2018-05-11 10:56:53 startup archives unpack
2018-05-11 10:56:53 install libpipeline1:amd64 <none> 1.4.0-1
2018-05-11 10:56:53 status half-installed libpipeline1:amd64 1.4.0-1
2018-05-11 10:56:53 status unpacked libpipeline1:amd64 1.4.0-1
2018-05-11 10:56:53 status unpacked libpipeline1:amd64 1.4.0-1
2018-05-11 10:56:53 install groff-base:amd64 <none> 1.22.2-8
2018-05-11 10:56:53 status half-installed groff-base:amd64 1.22.2-8
2018-05-11 10:56:53 status unpacked groff-base:amd64 1.22.2-8
2018-05-11 10:56:53 status unpacked groff-base:amd64 1.22.2-8
2018-05-11 10:56:53 install bsdmainutils:amd64 <none> 9.0.6
2018-05-11 10:56:53 status half-installed bsdmainutils:amd64 9.0.6
2018-05-11 10:56:53 status unpacked bsdmainutils:amd64 9.0.6
2018-05-11 10:56:53 status unpacked bsdmainutils:amd64 9.0.6
2018-05-11 10:56:53 install man-db:amd64 <none> 2.7.0.2-5
2018-05-11 10:56:53 status half-installed man-db:amd64 2.7.0.2-5
2018-05-11 10:56:53 status unpacked man-db:amd64 2.7.0.2-5
2018-05-11 10:56:53 status unpacked man-db:amd64 2.7.0.2-5
2018-05-11 10:56:53 install libasprintf0c2:amd64 <none> 0.19.3-2
2018-05-11 10:56:53 status half-installed libasprintf0c2:amd64 0.19.3-2
2018-05-11 10:56:53 status unpacked libasprintf0c2:amd64 0.19.3-2
2018-05-11 10:56:53 status unpacked libasprintf0c2:amd64 0.19.3-2
2018-05-11 10:56:53 install libapr1:amd64 <none> 1.5.1-3
2018-05-11 10:56:53 status half-installed libapr1:amd64 1.5.1-3
2018-05-11 10:56:53 status unpacked libapr1:amd64 1.5.1-3
2018-05-11 10:56:53 status unpacked libapr1:amd64 1.5.1-3
2018-05-11 10:56:53 install libexpat1:amd64 <none> 2.1.0-6+deb8u4
2018-05-11 10:56:53 status half-installed libexpat1:amd64 2.1.0-6+deb8u4
2018-05-11 10:56:53 status unpacked libexpat1:amd64 2.1.0-6+deb8u4
2018-05-11 10:56:53 status unpacked libexpat1:amd64 2.1.0-6+deb8u4
2018-05-11 10:56:53 install libaprutil1:amd64 <none> 1.5.4-1
2018-05-11 10:56:53 status half-installed libaprutil1:amd64 1.5.4-1
2018-05-11 10:56:53 status unpacked libaprutil1:amd64 1.5.4-1
2018-05-11 10:56:53 status unpacked libaprutil1:amd64 1.5.4-1
2018-05-11 10:56:53 install libcroco3:amd64 <none> 0.6.8-3+b1
2018-05-11 10:56:53 status half-installed libcroco3:amd64 0.6.8-3+b1
2018-05-11 10:56:53 status unpacked libcroco3:amd64 0.6.8-3+b1
2018-05-11 10:56:53 status unpacked libcroco3:amd64 0.6.8-3+b1
2018-05-11 10:56:53 install libsctp1:amd64 <none> 1.0.16+dfsg-2
2018-05-11 10:56:53 status half-installed libsctp1:amd64 1.0.16+dfsg-2
2018-05-11 10:56:53 status unpacked libsctp1:amd64 1.0.16+dfsg-2
2018-05-11 10:56:53 status unpacked libsctp1:amd64 1.0.16+dfsg-2
2018-05-11 10:56:53 install libunistring0:amd64 <none> 0.9.3-5.2+b1
2018-05-11 10:56:53 status half-installed libunistring0:amd64 0.9.3-5.2+b1
2018-05-11 10:56:53 status unpacked libunistring0:amd64 0.9.3-5.2+b1
2018-05-11 10:56:53 status unpacked libunistring0:amd64 0.9.3-5.2+b1
2018-05-11 10:56:54 install bzip2:amd64 <none> 1.0.6-7+b3
2018-05-11 10:56:54 status half-installed bzip2:amd64 1.0.6-7+b3
2018-05-11 10:56:54 status unpacked bzip2:amd64 1.0.6-7+b3
2018-05-11 10:56:54 status unpacked bzip2:amd64 1.0.6-7+b3
2018-05-11 10:56:54 install gettext-base:amd64 <none> 0.19.3-2
2018-05-11 10:56:54 status half-installed gettext-base:amd64 0.19.3-2
2018-05-11 10:56:54 status unpacked gettext-base:amd64 0.19.3-2
2018-05-11 10:56:54 status unpacked gettext-base:amd64 0.19.3-2
2018-05-11 10:56:54 install patch:amd64 <none> 2.7.5-1
2018-05-11 10:56:54 status half-installed patch:amd64 2.7.5-1
2018-05-11 10:56:54 status unpacked patch:amd64 2.7.5-1
2018-05-11 10:56:54 status unpacked patch:amd64 2.7.5-1
2018-05-11 10:56:54 install xz-utils:amd64 <none> 5.1.1alpha+20120614-2+b3
2018-05-11 10:56:54 status half-installed xz-utils:amd64 5.1.1alpha+20120614-2+b3
2018-05-11 10:56:54 status unpacked xz-utils:amd64 5.1.1alpha+20120614-2+b3
2018-05-11 10:56:54 status unpacked xz-utils:amd64 5.1.1alpha+20120614-2+b3
2018-05-11 10:56:54 install uuid-dev:amd64 <none> 2.25.2-6
2018-05-11 10:56:54 status half-installed uuid-dev:amd64 2.25.2-6
2018-05-11 10:56:54 status unpacked uuid-dev:amd64 2.25.2-6
2018-05-11 10:56:54 status unpacked uuid-dev:amd64 2.25.2-6
2018-05-11 10:56:54 install libsctp-dev:amd64 <none> 1.0.16+dfsg-2
2018-05-11 10:56:54 status half-installed libsctp-dev:amd64 1.0.16+dfsg-2
2018-05-11 10:56:54 status unpacked libsctp-dev:amd64 1.0.16+dfsg-2
2018-05-11 10:56:54 status unpacked libsctp-dev:amd64 1.0.16+dfsg-2
2018-05-11 10:56:54 install libapr1-dev:amd64 <none> 1.5.1-3
2018-05-11 10:56:54 status half-installed libapr1-dev:amd64 1.5.1-3
2018-05-11 10:56:54 status unpacked libapr1-dev:amd64 1.5.1-3
2018-05-11 10:56:54 status unpacked libapr1-dev:amd64 1.5.1-3
2018-05-11 10:56:54 install libldap2-dev:amd64 <none> 2.4.40+dfsg-1+deb8u3
2018-05-11 10:56:54 status half-installed libldap2-dev:amd64 2.4.40+dfsg-1+deb8u3
2018-05-11 10:56:54 status unpacked libldap2-dev:amd64 2.4.40+dfsg-1+deb8u3
2018-05-11 10:56:54 status unpacked libldap2-dev:amd64 2.4.40+dfsg-1+deb8u3
2018-05-11 10:56:54 install libexpat1-dev:amd64 <none> 2.1.0-6+deb8u4
2018-05-11 10:56:54 status half-installed libexpat1-dev:amd64 2.1.0-6+deb8u4
2018-05-11 10:56:54 status unpacked libexpat1-dev:amd64 2.1.0-6+deb8u4
2018-05-11 10:56:54 status unpacked libexpat1-dev:amd64 2.1.0-6+deb8u4
2018-05-11 10:56:54 install libaprutil1-dev:amd64 <none> 1.5.4-1
2018-05-11 10:56:54 status half-installed libaprutil1-dev:amd64 1.5.4-1
2018-05-11 10:56:54 status unpacked libaprutil1-dev:amd64 1.5.4-1
2018-05-11 10:56:54 status unpacked libaprutil1-dev:amd64 1.5.4-1
2018-05-11 10:56:54 install libtimedate-perl:all <none> 2.3000-2
2018-05-11 10:56:54 status half-installed libtimedate-perl:all 2.3000-2
2018-05-11 10:56:54 status unpacked libtimedate-perl:all 2.3000-2
2018-05-11 10:56:54 status unpacked libtimedate-perl:all 2.3000-2
2018-05-11 10:56:54 install libdpkg-perl:all <none> 1.17.27
2018-05-11 10:56:54 status half-installed libdpkg-perl:all 1.17.27
2018-05-11 10:56:54 status unpacked libdpkg-perl:all 1.17.27
2018-05-11 10:56:54 status unpacked libdpkg-perl:all 1.17.27
2018-05-11 10:56:54 install dpkg-dev:all <none> 1.17.27
2018-05-11 10:56:54 status half-installed dpkg-dev:all 1.17.27
2018-05-11 10:56:55 status unpacked dpkg-dev:all 1.17.27
2018-05-11 10:56:55 status unpacked dpkg-dev:all 1.17.27
2018-05-11 10:56:55 install gettext:amd64 <none> 0.19.3-2
2018-05-11 10:56:55 status half-installed gettext:amd64 0.19.3-2
2018-05-11 10:56:55 status unpacked gettext:amd64 0.19.3-2
2018-05-11 10:56:55 status unpacked gettext:amd64 0.19.3-2
2018-05-11 10:56:55 install intltool-debian:all <none> 0.35.0+20060710.1
2018-05-11 10:56:55 status half-installed intltool-debian:all 0.35.0+20060710.1
2018-05-11 10:56:55 status unpacked intltool-debian:all 0.35.0+20060710.1
2018-05-11 10:56:55 status unpacked intltool-debian:all 0.35.0+20060710.1
2018-05-11 10:56:55 install po-debconf:all <none> 1.0.16+nmu3
2018-05-11 10:56:55 status half-installed po-debconf:all 1.0.16+nmu3
2018-05-11 10:56:55 status unpacked po-debconf:all 1.0.16+nmu3
2018-05-11 10:56:55 status unpacked po-debconf:all 1.0.16+nmu3
2018-05-11 10:56:55 install debhelper:all <none> 9.20150101+deb8u2
2018-05-11 10:56:55 status half-installed debhelper:all 9.20150101+deb8u2
2018-05-11 10:56:55 status unpacked debhelper:all 9.20150101+deb8u2
2018-05-11 10:56:55 status unpacked debhelper:all 9.20150101+deb8u2
